identity/LineItemId,identity/TimeInterval,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,bill/BillingEntity,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,pricing/unit,pricing/publicOnDemandRate,pricing/publicOnDemandCost,product/ProductName,product/instanceType,product/vcpu,product/memory,product/operatingSystem,product/region,product/servicecode,resourceMetrics/cpuUtilizationPct,resourceMetrics/memoryUtilizationPct,resourceMetrics/diskUtilizationPct,resourceMetrics/idleHours,resourceMetrics/lastActivityAt,resourceTags/user:Team,resourceTags/user:Environment,resourceTags/user:CostCenter,reservation/ReservationARN,reservation/EffectiveCost,reservation/RecurringFeeForUsage,reservation/AmortizedUpfrontCostForUsage,reservation/UnusedQuantity,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedRecurringFee,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/TotalCommitmentToDate,savingsPlan/RecurringCommitmentForBillingPeriod
452d5e3ec57444f4aee349df2b09ba6e,2026-03-03T02:00:00Z/2026-03-03T03:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-03T02:00:00Z,2026-03-03T03:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.042576,0.043745,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,54.75,65.01,31.63,23,2026-03-01T15:26:13Z,platform,prod,CC100,,,,,,,,,,,,,
8b80321f70fd4f89860a6058fa3cf306,2026-03-03T07:00:00Z/2026-03-03T08:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-03T07:00:00Z,2026-03-03T08:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.044509,0.045332,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,47.07,41.47,46.51,1,2026-03-02T11:49:20Z,platform,prod,CC100,,,,,,,,,,,,,
5cb16365be5f4e07b7a8d89e4d69d9cc,2026-03-03T12:00:00Z/2026-03-03T13:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-03T12:00:00Z,2026-03-03T13:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.044481,0.043918,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,45.43,46.73,50.27,6,2026-03-02T12:49:57Z,platform,prod,CC100,,,,,,,,,,,,,
ba9f90e622b44af08eb83b46b09509af,2026-03-03T17:00:00Z/2026-03-03T18:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-03T17:00:00Z,2026-03-03T18:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.043579,0.045794,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,54.04,46.4,28.93,7,2026-03-02T00:50:36Z,platform,prod,CC100,,,,,,,,,,,,,
0632fcb154414e4cbb199d2d7ca6d79f,2026-03-03T22:00:00Z/2026-03-03T23:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-03T22:00:00Z,2026-03-03T23:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.043215,0.042496,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,54.43,45.94,43.23,1,2026-03-02T18:32:13Z,platform,prod,CC100,,,,,,,,,,,,,
125e073421774fecae67eafed5878940,2026-03-04T03:00:00Z/2026-03-04T04:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-04T03:00:00Z,2026-03-04T04:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.045601,0.042874,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,33.22,52.02,26.22,18,2026-03-03T07:07:46Z,platform,prod,CC100,,,,,,,,,,,,,
0c033cabd41b4583b2b8f630169cc7df,2026-03-04T08:00:00Z/2026-03-04T09:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-04T08:00:00Z,2026-03-04T09:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.043402,0.043285,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,53.27,51.67,32.25,13,2026-03-03T20:24:18Z,platform,prod,CC100,,,,,,,,,,,,,
9e818fd1ad8d494aa9f1d24b54554a46,2026-03-04T13:00:00Z/2026-03-04T14:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-04T13:00:00Z,2026-03-04T14:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.045863,0.045576,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,57.0,55.64,42.57,24,2026-03-03T12:22:38Z,platform,prod,CC100,,,,,,,,,,,,,
bf745612b15a4de18e34833c444bfefb,2026-03-04T18:00:00Z/2026-03-04T19:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-04T18:00:00Z,2026-03-04T19:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.041507,0.045001,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,38.71,48.12,24.86,19,2026-03-04T05:23:21Z,platform,prod,CC100,,,,,,,,,,,,,
82b97a0aa0354fa8bf7e7c281f20b2e8,2026-03-04T23:00:00Z/2026-03-05T00:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-04T23:00:00Z,2026-03-05T00:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.044768,0.042714,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,34.78,58.82,43.88,0,2026-03-04T12:18:57Z,platform,prod,CC100,,,,,,,,,,,,,
24c895cbcae74594b124effc430ead40,2026-03-05T04:00:00Z/2026-03-05T05:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-05T04:00:00Z,2026-03-05T05:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.04353,0.045413,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,47.33,54.31,35.97,0,2026-03-04T10:50:47Z,platform,prod,CC100,,,,,,,,,,,,,
98eca554f1124896b6179fff4f5c07d7,2026-03-05T09:00:00Z/2026-03-05T10:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-05T09:00:00Z,2026-03-05T10:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.043281,0.043762,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,44.95,62.48,32.67,4,2026-03-04T16:51:32Z,platform,prod,CC100,,,,,,,,,,,,,
f1bb072c206748f9831b77ff28abfb91,2026-03-05T14:00:00Z/2026-03-05T15:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-05T14:00:00Z,2026-03-05T15:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.042838,0.043516,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,46.23,43.5,37.83,9,2026-03-05T01:45:59Z,platform,prod,CC100,,,,,,,,,,,,,
af3007fe6440403cacdd28be25fc9a4e,2026-03-05T19:00:00Z/2026-03-05T20:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-05T19:00:00Z,2026-03-05T20:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.044078,0.045016,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,43.65,40.81,38.61,8,2026-03-04T04:06:10Z,platform,prod,CC100,,,,,,,,,,,,,
376f2936ff01448eb7d4703ba2070d64,2026-03-06T00:00:00Z/2026-03-06T01:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-06T00:00:00Z,2026-03-06T01:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.043909,0.043544,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,43.45,40.32,25.25,23,2026-03-04T04:19:52Z,platform,prod,CC100,,,,,,,,,,,,,
7db18dc31c9b4e0f9e5df6012ff7eae8,2026-03-06T05:00:00Z/2026-03-06T06:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-06T05:00:00Z,2026-03-06T06:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.04474,0.041727,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,42.67,62.1,39.52,12,2026-03-04T06:33:03Z,platform,prod,CC100,,,,,,,,,,,,,
9099aa4449204c65b438471f7a06d43f,2026-03-06T10:00:00Z/2026-03-06T11:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-06T10:00:00Z,2026-03-06T11:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.043751,0.043447,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,49.61,43.72,50.77,7,2026-03-05T04:11:25Z,platform,prod,CC100,,,,,,,,,,,,,
695fe8f8718b4fca87911c1ec8dad5e5,2026-03-06T15:00:00Z/2026-03-06T16:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-06T15:00:00Z,2026-03-06T16:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.0434,0.044865,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,47.65,59.14,25.43,20,2026-03-06T04:08:01Z,platform,prod,CC100,,,,,,,,,,,,,
9bcdf09a33384ebc86635fe2a668e066,2026-03-06T20:00:00Z/2026-03-06T21:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-06T20:00:00Z,2026-03-06T21:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.041595,0.041813,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,34.92,54.72,31.98,13,2026-03-05T06:54:09Z,platform,prod,CC100,,,,,,,,,,,,,
2a5ebcd8d7ee4e49a4362152234f4169,2026-03-07T01:00:00Z/2026-03-07T02:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-07T01:00:00Z,2026-03-07T02:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.043573,0.042521,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,32.45,60.27,44.67,26,2026-03-06T10:55:05Z,platform,prod,CC100,,,,,,,,,,,,,
71d7aa640c2547eea7f1fac21e5abca7,2026-03-07T06:00:00Z/2026-03-07T07:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-07T06:00:00Z,2026-03-07T07:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.042594,0.041822,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,38.13,45.47,39.61,27,2026-03-06T12:01:59Z,platform,prod,CC100,,,,,,,,,,,,,
dc04e417291d40f9b460b070bbc9bd57,2026-03-07T11:00:00Z/2026-03-07T12:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-07T11:00:00Z,2026-03-07T12:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.043096,0.045668,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,52.58,52.74,50.86,8,2026-03-05T19:12:54Z,platform,prod,CC100,,,,,,,,,,,,,
f8e62c7388094633b4681a0266ba72c6,2026-03-07T16:00:00Z/2026-03-07T17:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-07T16:00:00Z,2026-03-07T17:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.04217,0.045153,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,47.53,52.74,49.56,21,2026-03-07T00:29:12Z,platform,prod,CC100,,,,,,,,,,,,,
47b87e47c6b549e19afce0b7a90c5c78,2026-03-07T21:00:00Z/2026-03-07T22:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-07T21:00:00Z,2026-03-07T22:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.043564,0.044554,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,55.72,54.1,24.68,13,2026-03-06T10:19:31Z,platform,prod,CC100,,,,,,,,,,,,,
5e6f62af8a3e45a6afc9e421710c3a93,2026-03-08T02:00:00Z/2026-03-08T03:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-08T02:00:00Z,2026-03-08T03:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.042012,0.043192,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,36.51,39.61,34.43,22,2026-03-07T12:06:19Z,platform,prod,CC100,,,,,,,,,,,,,
eb1de6cb17e643bba89c58e12663bbf2,2026-03-08T07:00:00Z/2026-03-08T08:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-08T07:00:00Z,2026-03-08T08:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.04263,0.045667,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,48.84,55.72,28.69,22,2026-03-06T18:07:35Z,platform,prod,CC100,,,,,,,,,,,,,
76ab8d0191b24e3380c07aacfc8c3779,2026-03-08T12:00:00Z/2026-03-08T13:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-08T12:00:00Z,2026-03-08T13:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.044106,0.041816,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,55.45,45.03,38.01,12,2026-03-07T04:43:42Z,platform,prod,CC100,,,,,,,,,,,,,
15da9a8911114622af0d30a09cae5435,2026-03-08T17:00:00Z/2026-03-08T18:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,112233445566,Usage,2026-03-08T17:00:00Z,2026-03-08T18:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-06a65ca12d724448c,1.0,2.0,2.0,0.04368,0.04368,0.044133,0.042964,Hrs,0.04368,0.04368,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,42.29,39.73,27.05,7,2026-03-08T02:21:11Z,platform,prod,CC100,,,,,,,,,,,,,
