identity/LineItemId,identity/TimeInterval,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,bill/BillingEntity,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,pricing/unit,pricing/publicOnDemandRate,pricing/publicOnDemandCost,product/ProductName,product/instanceType,product/vcpu,product/memory,product/operatingSystem,product/region,product/servicecode,resourceMetrics/cpuUtilizationPct,resourceMetrics/memoryUtilizationPct,resourceMetrics/diskUtilizationPct,resourceMetrics/idleHours,resourceMetrics/lastActivityAt,resourceTags/user:Team,resourceTags/user:Environment,resourceTags/user:CostCenter,reservation/ReservationARN,reservation/EffectiveCost,reservation/RecurringFeeForUsage,reservation/AmortizedUpfrontCostForUsage,reservation/UnusedQuantity,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedRecurringFee,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/TotalCommitmentToDate,savingsPlan/RecurringCommitmentForBillingPeriod
ef53eb8b2af041da9992ec6659c51f84,2026-04-08T22:00:00Z/2026-04-08T23:00:00Z,112233445566,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,AWS,112233445566,DiscountedUsage,2026-04-08T22:00:00Z,2026-04-08T23:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-0c91dd64941524cf0,1.0,2.0,2.0,0.0,0.0,0.02836,0.02836,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,41.32,52.48,27.24,11,2026-04-06T17:19:22Z,platform,prod,CC100,arn:aws:ec2:us-east-1:112233445566:reserved-instances/25099200-a379-4d33-9f23-cba8fdbed970,0.02836,0.024106,0.004254,,,,,,,,,
ab5ea6acc39441f8af00eb9b3650f50f,2026-04-09T08:00:00Z/2026-04-09T09:00:00Z,112233445566,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,AWS,112233445566,DiscountedUsage,2026-04-09T08:00:00Z,2026-04-09T09:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-0c91dd64941524cf0,1.0,2.0,2.0,0.0,0.0,0.023634,0.023634,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,55.58,61.38,25.09,22,2026-04-08T05:05:39Z,platform,prod,CC100,arn:aws:ec2:us-east-1:112233445566:reserved-instances/25099200-a379-4d33-9f23-cba8fdbed970,0.023634,0.020089,0.003545,,,,,,,,,
d30d45ef68a14086a10323324178c533,2026-04-09T18:00:00Z/2026-04-09T19:00:00Z,112233445566,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,AWS,112233445566,DiscountedUsage,2026-04-09T18:00:00Z,2026-04-09T19:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-0c91dd64941524cf0,1.0,2.0,2.0,0.0,0.0,0.023156,0.023156,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,36.51,46.07,45.47,19,2026-04-08T19:04:05Z,platform,prod,CC100,arn:aws:ec2:us-east-1:112233445566:reserved-instances/25099200-a379-4d33-9f23-cba8fdbed970,0.023156,0.019683,0.003473,,,,,,,,,
1cae895ead8e44a2953aa7607b277fc2,2026-04-10T04:00:00Z/2026-04-10T05:00:00Z,112233445566,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,AWS,112233445566,DiscountedUsage,2026-04-10T04:00:00Z,2026-04-10T05:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-0c91dd64941524cf0,1.0,2.0,2.0,0.0,0.0,0.02793,0.02793,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,33.84,47.41,42.56,26,2026-04-09T07:45:08Z,platform,prod,CC100,arn:aws:ec2:us-east-1:112233445566:reserved-instances/25099200-a379-4d33-9f23-cba8fdbed970,0.02793,0.02374,0.004189,,,,,,,,,
59ab6aa0b6de430591258c84b577a995,2026-04-10T14:00:00Z/2026-04-10T15:00:00Z,112233445566,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,AWS,112233445566,DiscountedUsage,2026-04-10T14:00:00Z,2026-04-10T15:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-0c91dd64941524cf0,1.0,2.0,2.0,0.0,0.0,0.026354,0.026354,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,39.97,43.91,47.87,13,2026-04-08T03:33:00Z,platform,prod,CC100,arn:aws:ec2:us-east-1:112233445566:reserved-instances/25099200-a379-4d33-9f23-cba8fdbed970,0.026354,0.022401,0.003953,,,,,,,,,
3db81f3183f6473aa83bb37cfe1c9678,2026-04-11T00:00:00Z/2026-04-11T01:00:00Z,112233445566,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,AWS,112233445566,DiscountedUsage,2026-04-11T00:00:00Z,2026-04-11T01:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-0c91dd64941524cf0,1.0,2.0,2.0,0.0,0.0,0.024264,0.024264,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,54.41,42.84,44.43,14,2026-04-09T14:36:02Z,platform,prod,CC100,arn:aws:ec2:us-east-1:112233445566:reserved-instances/25099200-a379-4d33-9f23-cba8fdbed970,0.024264,0.020624,0.00364,,,,,,,,,
aeb1f43abb3747d8a557dfc96ad89f4c,2026-04-11T10:00:00Z/2026-04-11T11:00:00Z,112233445566,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,AWS,112233445566,DiscountedUsage,2026-04-11T10:00:00Z,2026-04-11T11:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-0c91dd64941524cf0,1.0,2.0,2.0,0.0,0.0,0.028748,0.028748,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,43.38,38.98,51.63,18,2026-04-11T04:30:46Z,platform,prod,CC100,arn:aws:ec2:us-east-1:112233445566:reserved-instances/25099200-a379-4d33-9f23-cba8fdbed970,0.028748,0.024436,0.004312,,,,,,,,,
eb5700c365604447a29356b8be22aba1,2026-04-11T20:00:00Z/2026-04-11T21:00:00Z,112233445566,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,AWS,112233445566,DiscountedUsage,2026-04-11T20:00:00Z,2026-04-11T21:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-0c91dd64941524cf0,1.0,2.0,2.0,0.0,0.0,0.02617,0.02617,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,46.27,61.26,51.58,4,2026-04-10T01:19:46Z,platform,prod,CC100,arn:aws:ec2:us-east-1:112233445566:reserved-instances/25099200-a379-4d33-9f23-cba8fdbed970,0.02617,0.022244,0.003925,,,,,,,,,
9794648116d5416eb2cb65ec0abba034,2026-04-12T06:00:00Z/2026-04-12T07:00:00Z,112233445566,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,AWS,112233445566,DiscountedUsage,2026-04-12T06:00:00Z,2026-04-12T07:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-0c91dd64941524cf0,1.0,2.0,2.0,0.0,0.0,0.029075,0.029075,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,34.58,42.84,26.3,9,2026-04-11T16:48:57Z,platform,prod,CC100,arn:aws:ec2:us-east-1:112233445566:reserved-instances/25099200-a379-4d33-9f23-cba8fdbed970,0.029075,0.024714,0.004361,,,,,,,,,
67a5edd8b5ef4abaab3470ecfc7c716c,2026-04-12T16:00:00Z/2026-04-12T17:00:00Z,112233445566,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,AWS,112233445566,DiscountedUsage,2026-04-12T16:00:00Z,2026-04-12T17:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-0c91dd64941524cf0,1.0,2.0,2.0,0.0,0.0,0.023171,0.023171,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,52.07,49.3,49.66,4,2026-04-11T21:48:01Z,platform,prod,CC100,arn:aws:ec2:us-east-1:112233445566:reserved-instances/25099200-a379-4d33-9f23-cba8fdbed970,0.023171,0.019695,0.003476,,,,,,,,,
323c460f360e497fb1ad6104f078c294,2026-04-13T02:00:00Z/2026-04-13T03:00:00Z,112233445566,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,AWS,112233445566,DiscountedUsage,2026-04-13T02:00:00Z,2026-04-13T03:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-0c91dd64941524cf0,1.0,2.0,2.0,0.0,0.0,0.028315,0.028315,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,46.18,46.21,32.37,21,2026-04-11T21:30:38Z,platform,prod,CC100,arn:aws:ec2:us-east-1:112233445566:reserved-instances/25099200-a379-4d33-9f23-cba8fdbed970,0.028315,0.024068,0.004247,,,,,,,,,
1383facd34e04f38846b1eecfe23b406,2026-04-13T12:00:00Z/2026-04-13T13:00:00Z,112233445566,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,AWS,112233445566,DiscountedUsage,2026-04-13T12:00:00Z,2026-04-13T13:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1b,i-0c91dd64941524cf0,1.0,2.0,2.0,0.0,0.0,0.02659,0.02659,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,33.15,48.1,33.5,16,2026-04-11T14:18:47Z,platform,prod,CC100,arn:aws:ec2:us-east-1:112233445566:reserved-instances/25099200-a379-4d33-9f23-cba8fdbed970,0.02659,0.022602,0.003988,,,,,,,,,
